gender,marital_status,product_family,product_department,product_category,month_of_year,quarter,the_year,store_sales,store_cost,unit_sales,customer_count,fact_count
F,M,Food,Frozen Foods,Frozen Desserts,12,Q4,1997,345.9400,131.5258,142.0000,44,47
F,M,Food,Baked Goods,Bread,12,Q4,1997,412.2100,158.2420,197.0000,61,63
M,S,Food,Produce,Specialty,12,Q4,1997,248.0300,94.9603,123.0000,40,43
M,S,Food,Produce,Fruit,12,Q4,1997,727.0500,286.2553,318.0000,87,99
F,S,Drink,Beverages,Hot Beverages,12,Q4,1997,213.2400,85.3478,100.0000,30,31
F,S,Food,Canned Foods,Canned Soup,12,Q4,1997,529.9200,208.7141,262.0000,74,85
F,S,Food,Baking Goods,Jams and Jellies,12,Q4,1997,614.9300,246.0662,294.0000,79,94
F,S,Non-Consumable,Household,Kitchen Products,12,Q4,1997,284.7700,111.8495,131.0000,44,45
F,S,Food,Frozen Foods,Breakfast Foods,12,Q4,1997,221.8900,88.1524,119.0000,38,39
M,M,Non-Consumable,Household,Paper Products,12,Q4,1997,425.4700,169.1235,200.0000,57,66
M,M,Food,Seafood,Seafood,12,Q4,1997,88.5100,34.5497,36.0000,14,14
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,1,Q1,1997,260.7600,99.9176,140.0000,47,48
M,S,Food,Starchy Foods,Starchy Foods,1,Q1,1997,199.2300,77.5061,95.0000,29,29
F,S,Drink,Beverages,Hot Beverages,1,Q1,1997,195.4400,80.2916,104.0000,33,34
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,1,Q1,1997,52.5900,20.1356,34.0000,11,11
F,S,Non-Consumable,Health and Hygiene,Decongestants,1,Q1,1997,32.4300,12.1907,17.0000,6,6
F,M,Non-Consumable,Periodicals,Magazines,1,Q1,1997,250.9500,102.6455,113.0000,34,35
F,M,Food,Baking Goods,Jams and Jellies,1,Q1,1997,441.6300,178.1285,227.0000,65,72
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,1,Q1,1997,83.7700,35.4087,44.0000,14,14
M,M,Non-Consumable,Household,Paper Products,1,Q1,1997,316.9300,126.7359,150.0000,47,50
M,M,Non-Consumable,Household,Plastic Products,1,Q1,1997,138.6500,52.7931,50.0000,16,16
M,M,Non-Consumable,Household,Electrical,1,Q1,1997,334.6000,134.5408,143.0000,41,46
F,M,Non-Consumable,Household,Electrical,1,Q1,1997,393.9200,154.9881,154.0000,48,51
F,M,Food,Seafood,Seafood,1,Q1,1997,62.1700,24.3410,32.0000,10,10
F,M,Food,Frozen Foods,Meat,1,Q1,1997,97.3300,38.9030,32.0000,11,12
F,M,Non-Consumable,Health and Hygiene,Pain Relievers,1,Q1,1997,100.2100,41.6987,43.0000,14,14
M,S,Non-Consumable,Household,Kitchen Products,1,Q1,1997,242.6700,97.9391,100.0000,31,32
M,S,Non-Consumable,Periodicals,Magazines,1,Q1,1997,193.4600,73.3746,86.0000,25,27
F,M,Non-Consumable,Household,Cleaning Supplies,1,Q1,1997,217.4300,86.9172,101.0000,33,33
F,M,Non-Consumable,Health and Hygiene,Bathroom Products,1,Q1,1997,341.6500,131.5580,161.0000,49,55
F,M,Non-Consumable,Household,Plastic Products,1,Q1,1997,138.4000,57.5560,52.0000,18,18
F,M,Food,Frozen Foods,Vegetables,1,Q1,1997,219.4300,88.4280,115.0000,32,35
F,M,Food,Frozen Foods,Breakfast Foods,1,Q1,1997,164.5100,65.3490,86.0000,28,29
F,M,Non-Consumable,Household,Paper Products,1,Q1,1997,354.2800,140.4568,162.0000,47,50
M,S,Non-Consumable,Household,Cleaning Supplies,1,Q1,1997,108.1400,43.1029,55.0000,16,17
F,S,Non-Consumable,Household,Candles,1,Q1,1997,40.3300,16.4404,29.0000,9,9
F,S,Food,Baked Goods,Bread,1,Q1,1997,342.6900,133.1935,157.0000,43,51
F,S,Food,Canned Foods,Canned Tuna,1,Q1,1997,75.8800,31.8747,43.0000,12,12
M,S,Non-Consumable,Household,Paper Products,1,Q1,1997,373.0100,149.8170,153.0000,44,49
M,S,Food,Canned Foods,Canned Sardines,1,Q1,1997,42.6800,16.2792,20.0000,6,6
F,S,Food,Seafood,Seafood,1,Q1,1997,56.8800,20.6286,23.0000,8,8
F,S,Drink,Beverages,Carbonated Beverages,1,Q1,1997,99.1100,37.4763,55.0000,17,18
F,M,Food,Baking Goods,Baking Goods,1,Q1,1997,415.2400,168.4469,230.0000,59,73
F,S,Food,Breakfast Foods,Breakfast Foods,1,Q1,1997,148.2500,59.0997,70.0000,24,24
M,S,Non-Consumable,Household,Candles,1,Q1,1997,28.9600,10.3944,17.0000,6,6
M,S,Food,Produce,Specialty,1,Q1,1997,164.5600,66.2121,79.0000,24,26
M,S,Non-Consumable,Household,Bathroom Products,1,Q1,1997,25.2500,10.7857,19.0000,6,6
M,S,Drink,Beverages,Pure Juice Beverages,1,Q1,1997,120.8800,49.8328,56.0000,19,19
M,S,Food,Meat,Meat,1,Q1,1997,53.6200,21.1274,32.0000,10,10
F,M,Food,Canned Foods,Vegetables,1,Q1,1997,332.4000,134.8658,145.0000,45,48
F,M,Food,Canned Products,Fruit,1,Q1,1997,48.3700,20.7838,24.0000,7,7
F,M,Food,Canned Foods,Canned Soup,1,Q1,1997,425.0200,173.1946,207.0000,62,66
F,S,Drink,Alcoholic Beverages,Beer and Wine,1,Q1,1997,212.4100,84.1095,115.0000,34,38
F,S,Non-Consumable,Health and Hygiene,Hygiene,1,Q1,1997,89.1400,35.4113,59.0000,19,21
F,S,Non-Consumable,Periodicals,Magazines,1,Q1,1997,159.2600,62.9618,78.0000,25,25
F,S,Food,Produce,Specialty,1,Q1,1997,140.6900,53.9822,68.0000,21,22
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,1,Q1,1997,27.4600,12.2578,19.0000,6,6
F,S,Food,Deli,Meat,1,Q1,1997,443.5000,176.2557,198.0000,58,65
F,M,Food,Produce,Specialty,1,Q1,1997,203.7800,81.0807,91.0000,26,28
M,M,Non-Consumable,Periodicals,Magazines,1,Q1,1997,188.8900,76.8387,80.0000,25,25
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,1,Q1,1997,115.4700,48.6408,42.0000,14,14
F,S,Food,Eggs,Eggs,1,Q1,1997,113.3200,46.2319,53.0000,18,18
F,S,Food,Canned Foods,Canned Oysters,1,Q1,1997,26.3000,9.6392,13.0000,5,5
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,1,Q1,1997,204.3200,82.3617,86.0000,27,27
M,M,Food,Frozen Foods,Pizza,1,Q1,1997,118.4800,48.5674,61.0000,17,18
M,S,Food,Frozen Foods,Frozen Desserts,1,Q1,1997,262.9800,103.2515,141.0000,40,45
M,S,Drink,Alcoholic Beverages,Beer and Wine,1,Q1,1997,273.7200,109.2546,134.0000,42,47
M,M,Non-Consumable,Household,Bathroom Products,1,Q1,1997,35.5000,13.3366,26.0000,8,8
M,M,Food,Deli,Side Dishes,1,Q1,1997,74.3600,31.5649,47.0000,15,15
M,M,Food,Frozen Foods,Vegetables,1,Q1,1997,250.4800,99.3651,124.0000,37,39
M,M,Food,Produce,Specialty,1,Q1,1997,125.6200,49.7934,64.0000,21,21
M,M,Food,Frozen Foods,Breakfast Foods,1,Q1,1997,206.3600,82.1787,143.0000,44,46
F,S,Food,Frozen Foods,Frozen Desserts,1,Q1,1997,228.3500,91.5681,107.0000,31,34
F,S,Food,Canned Products,Fruit,1,Q1,1997,79.5600,30.7769,46.0000,14,15
F,M,Food,Canned Foods,Canned Tuna,1,Q1,1997,99.8900,38.9773,52.0000,16,16
F,S,Non-Consumable,Household,Bathroom Products,1,Q1,1997,20.2600,8.6955,16.0000,5,5
F,M,Food,Eggs,Eggs,1,Q1,1997,205.4400,80.0197,102.0000,30,30
M,S,Food,Produce,Packaged Vegetables,1,Q1,1997,62.4400,24.1263,28.0000,9,9
M,S,Food,Canned Foods,Canned Shrimp,1,Q1,1997,40.5600,14.0909,15.0000,5,5
M,M,Food,Frozen Foods,Frozen Desserts,1,Q1,1997,188.7000,76.7965,95.0000,28,30
F,S,Food,Canned Foods,Canned Clams,1,Q1,1997,46.2900,19.7127,21.0000,7,7
F,S,Food,Frozen Foods,Meat,1,Q1,1997,155.7300,64.7763,66.0000,21,21
M,M,Drink,Alcoholic Beverages,Beer and Wine,1,Q1,1997,177.0500,72.0393,91.0000,31,31
M,M,Non-Consumable,Household,Kitchen Products,1,Q1,1997,101.0100,37.3126,54.0000,19,19
F,S,Food,Frozen Foods,Pizza,1,Q1,1997,117.0500,46.5684,54.0000,16,16
M,M,Non-Consumable,Checkout,Miscellaneous,1,Q1,1997,32.9800,14.2696,17.0000,5,5
M,M,Drink,Dairy,Dairy,1,Q1,1997,116.7800,47.2400,71.0000,22,22
M,S,Food,Breakfast Foods,Breakfast Foods,1,Q1,1997,128.4100,52.4186,57.0000,20,20
M,S,Non-Consumable,Health and Hygiene,Hygiene,1,Q1,1997,141.6100,55.7031,88.0000,27,28
F,S,Food,Frozen Foods,Frozen Entrees,1,Q1,1997,116.0300,42.4563,51.0000,15,16
F,S,Food,Deli,Side Dishes,1,Q1,1997,95.6100,41.3767,54.0000,18,18
F,S,Food,Meat,Meat,1,Q1,1997,48.3000,18.0021,30.0000,9,9
F,S,Non-Consumable,Household,Kitchen Products,1,Q1,1997,140.7500,58.0988,83.0000,28,28
F,S,Non-Consumable,Checkout,Miscellaneous,1,Q1,1997,34.2400,11.8800,16.0000,5,5
F,S,Food,Frozen Foods,Breakfast Foods,1,Q1,1997,167.4600,64.0585,93.0000,28,29
M,S,Drink,Beverages,Hot Beverages,1,Q1,1997,241.0500,95.8621,103.0000,32,33
M,S,Drink,Beverages,Drinks,1,Q1,1997,123.0500,48.8478,61.0000,19,19
F,M,Non-Consumable,Checkout,Miscellaneous,1,Q1,1997,35.4700,13.6747,19.0000,6,6
F,M,Drink,Dairy,Dairy,1,Q1,1997,69.0600,27.5534,51.0000,18,18
F,S,Food,Canned Foods,Vegetables,1,Q1,1997,191.9500,73.0669,80.0000,23,27
F,M,Food,Snacks,Candy,1,Q1,1997,326.3400,128.6793,137.0000,43,44
M,M,Food,Canned Foods,Canned Shrimp,1,Q1,1997,51.6100,19.5365,19.0000,6,6
M,M,Food,Canned Products,Fruit,1,Q1,1997,76.6900,32.4988,46.0000,14,15
M,M,Food,Canned Foods,Canned Oysters,1,Q1,1997,26.0700,9.2241,11.0000,4,4
M,M,Drink,Beverages,Drinks,1,Q1,1997,119.8200,45.5918,44.0000,14,14
M,M,Food,Canned Foods,Canned Anchovies,1,Q1,1997,27.9800,9.8532,14.0000,4,4
F,M,Non-Consumable,Household,Hardware,1,Q1,1997,89.2500,36.2019,41.0000,14,14
F,M,Non-Consumable,Household,Kitchen Products,1,Q1,1997,153.2200,64.9709,79.0000,23,23
F,S,Food,Produce,Packaged Vegetables,1,Q1,1997,63.0600,27.4792,27.0000,9,9
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,1,Q1,1997,108.3700,41.6192,50.0000,16,17
M,M,Drink,Beverages,Pure Juice Beverages,2,Q1,1997,176.7500,70.5054,90.0000,29,29
M,M,Food,Frozen Foods,Frozen Desserts,2,Q1,1997,285.0700,115.3076,142.0000,42,45
M,M,Food,Breakfast Foods,Breakfast Foods,2,Q1,1997,104.5300,40.4823,58.0000,16,17
M,M,Food,Frozen Foods,Meat,2,Q1,1997,78.3400,32.8987,38.0000,11,11
F,S,Food,Snack Foods,Snack Foods,2,Q1,1997,1113.2200,441.4852,525.0000,121,164
F,S,Food,Frozen Foods,Frozen Desserts,2,Q1,1997,275.2300,105.7774,122.0000,33,39
F,S,Non-Consumable,Household,Electrical,2,Q1,1997,406.8700,158.2529,154.0000,47,49
F,S,Food,Canned Foods,Canned Soup,2,Q1,1997,338.1500,132.9578,175.0000,53,59
F,M,Food,Eggs,Eggs,2,Q1,1997,137.6100,54.4490,78.0000,28,28
M,M,Food,Produce,Specialty,2,Q1,1997,177.3500,68.3817,71.0000,22,23
F,S,Non-Consumable,Health and Hygiene,Decongestants,2,Q1,1997,70.0200,25.6975,38.0000,12,12
F,S,Food,Canned Products,Fruit,2,Q1,1997,48.4600,19.2248,25.0000,9,9
F,S,Drink,Alcoholic Beverages,Beer and Wine,2,Q1,1997,237.1600,96.3122,128.0000,34,39
M,S,Food,Produce,Fruit,2,Q1,1997,645.4200,255.0998,302.0000,86,98
M,S,Food,Produce,Specialty,2,Q1,1997,120.4900,48.6199,68.0000,22,23
M,S,Drink,Beverages,Carbonated Beverages,2,Q1,1997,141.2000,56.8867,80.0000,24,24
M,M,Drink,Dairy,Dairy,2,Q1,1997,152.9600,57.8663,84.0000,27,29
M,S,Drink,Alcoholic Beverages,Beer and Wine,2,Q1,1997,206.5500,79.8916,105.0000,33,36
M,S,Food,Frozen Foods,Breakfast Foods,2,Q1,1997,151.6500,60.3116,74.0000,23,27
M,S,Food,Produce,Vegetables,2,Q1,1997,978.4400,387.6089,454.0000,111,151
M,S,Food,Eggs,Eggs,2,Q1,1997,148.5100,58.8984,67.0000,22,22
F,S,Non-Consumable,Checkout,Hardware,2,Q1,1997,49.6200,19.1608,19.0000,6,6
F,S,Drink,Dairy,Dairy,2,Q1,1997,107.5300,40.6878,70.0000,22,22
F,S,Drink,Beverages,Pure Juice Beverages,2,Q1,1997,107.0300,44.1551,53.0000,15,15
M,M,Food,Dairy,Dairy,2,Q1,1997,729.3200,305.4476,312.0000,84,97
M,S,Non-Consumable,Household,Electrical,2,Q1,1997,337.0100,133.5396,143.0000,40,48
M,S,Food,Canned Foods,Canned Soup,2,Q1,1997,317.6700,125.9549,163.0000,48,51
M,S,Food,Dairy,Dairy,2,Q1,1997,573.4100,226.7475,247.0000,69,79
M,S,Food,Canned Products,Fruit,2,Q1,1997,36.7800,14.4373,26.0000,9,9
F,M,Drink,Alcoholic Beverages,Beer and Wine,2,Q1,1997,258.9900,104.4752,135.0000,45,46
F,M,Food,Frozen Foods,Vegetables,2,Q1,1997,233.8100,95.2360,111.0000,37,37
M,M,Food,Frozen Foods,Breakfast Foods,2,Q1,1997,207.1000,84.6074,114.0000,34,35
M,M,Food,Frozen Foods,Pizza,2,Q1,1997,93.0100,40.5363,49.0000,13,15
M,S,Food,Snacks,Candy,2,Q1,1997,278.0400,114.4729,145.0000,45,45
F,S,Drink,Beverages,Carbonated Beverages,2,Q1,1997,115.6400,46.8409,71.0000,23,24
F,S,Food,Frozen Foods,Meat,2,Q1,1997,193.8900,81.8200,65.0000,19,20
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,2,Q1,1997,180.0600,77.4432,77.0000,23,25
F,S,Food,Dairy,Dairy,2,Q1,1997,540.3300,220.5940,220.0000,61,68
F,S,Food,Snacks,Candy,2,Q1,1997,230.4600,93.8637,98.0000,30,32
F,S,Non-Consumable,Household,Cleaning Supplies,2,Q1,1997,149.3100,60.0519,72.0000,24,24
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,2,Q1,1997,224.4800,90.2308,107.0000,33,36
M,S,Food,Breakfast Foods,Breakfast Foods,2,Q1,1997,125.9000,46.8214,58.0000,18,18
M,M,Non-Consumable,Household,Cleaning Supplies,2,Q1,1997,191.3100,75.1566,74.0000,25,26
M,M,Food,Canned Foods,Canned Soup,2,Q1,1997,246.8100,100.2376,139.0000,46,48
F,S,Food,Canned Foods,Canned Clams,2,Q1,1997,71.8800,27.9204,30.0000,10,10
F,S,Drink,Beverages,Drinks,2,Q1,1997,69.2600,27.3694,34.0000,12,12
F,M,Non-Consumable,Household,Kitchen Products,2,Q1,1997,173.8400,67.0133,78.0000,23,24
F,M,Non-Consumable,Checkout,Hardware,2,Q1,1997,34.6300,13.8847,20.0000,6,7
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,2,Q1,1997,55.7400,21.4546,46.0000,14,14
M,S,Non-Consumable,Health and Hygiene,Decongestants,2,Q1,1997,71.8000,28.0492,40.0000,13,13
M,M,Food,Baking Goods,Baking Goods,2,Q1,1997,351.2900,138.5043,190.0000,53,58
M,M,Non-Consumable,Health and Hygiene,Hygiene,2,Q1,1997,97.1400,36.9727,59.0000,20,20
M,M,Non-Consumable,Periodicals,Magazines,2,Q1,1997,136.5300,57.2093,75.0000,24,25
F,S,Drink,Beverages,Hot Beverages,2,Q1,1997,129.8300,51.7352,70.0000,22,22
F,S,Non-Consumable,Household,Plastic Products,2,Q1,1997,111.6600,45.5540,48.0000,16,16
F,S,Non-Consumable,Household,Paper Products,2,Q1,1997,249.8700,95.0985,109.0000,30,34
F,S,Food,Breakfast Foods,Breakfast Foods,2,Q1,1997,171.6400,65.0976,76.0000,23,24
M,S,Food,Frozen Foods,Pizza,2,Q1,1997,157.7000,61.3864,71.0000,24,25
M,S,Non-Consumable,Household,Paper Products,2,Q1,1997,277.7000,109.8049,132.0000,44,45
M,S,Food,Frozen Foods,Vegetables,2,Q1,1997,338.7600,137.8350,147.0000,47,50
M,S,Food,Canned Foods,Vegetables,2,Q1,1997,286.6200,117.7685,119.0000,35,38
F,M,Food,Starchy Foods,Starchy Foods,2,Q1,1997,230.4800,92.2226,107.0000,32,33
F,M,Food,Frozen Foods,Breakfast Foods,2,Q1,1997,154.6900,60.9049,95.0000,31,32
M,S,Non-Consumable,Checkout,Hardware,2,Q1,1997,54.0800,21.5553,36.0000,11,11
F,S,Food,Deli,Side Dishes,2,Q1,1997,92.7600,40.0183,54.0000,18,18
F,S,Food,Produce,Specialty,2,Q1,1997,156.5700,61.8021,75.0000,23,25
F,M,Food,Baking Goods,Jams and Jellies,2,Q1,1997,421.0300,166.3745,223.0000,61,72
F,M,Food,Canned Foods,Canned Tuna,2,Q1,1997,57.9500,24.2787,32.0000,10,10
F,M,Non-Consumable,Periodicals,Magazines,2,Q1,1997,171.2100,69.7559,95.0000,29,30
M,S,Drink,Beverages,Hot Beverages,2,Q1,1997,176.6400,70.5485,93.0000,30,31
F,S,Non-Consumable,Periodicals,Magazines,2,Q1,1997,165.0000,63.0774,65.0000,21,21
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,2,Q1,1997,129.2800,50.9443,50.0000,16,16
M,M,Non-Consumable,Household,Electrical,2,Q1,1997,346.9900,140.9124,136.0000,41,45
F,S,Food,Canned Foods,Canned Sardines,2,Q1,1997,45.5900,16.6481,25.0000,8,8
F,S,Food,Eggs,Eggs,2,Q1,1997,119.6800,48.4985,52.0000,17,17
M,S,Food,Canned Foods,Canned Sardines,2,Q1,1997,29.8200,11.1345,17.0000,5,5
M,S,Non-Consumable,Carousel,Specialty,2,Q1,1997,27.7000,11.4530,16.0000,5,5
F,S,Non-Consumable,Household,Hardware,2,Q1,1997,79.7300,32.6209,35.0000,11,11
F,S,Non-Consumable,Health and Hygiene,Hygiene,2,Q1,1997,117.6500,44.6618,59.0000,19,19
F,M,Food,Canned Foods,Canned Shrimp,2,Q1,1997,66.2900,23.8313,26.0000,8,8
M,M,Drink,Beverages,Hot Beverages,2,Q1,1997,123.9700,50.1733,61.0000,21,22
M,S,Non-Consumable,Household,Kitchen Products,2,Q1,1997,240.0600,100.3368,97.0000,31,31
M,S,Non-Consumable,Periodicals,Magazines,2,Q1,1997,173.8000,69.2145,91.0000,28,28
M,S,Food,Deli,Meat,2,Q1,1997,339.9700,132.4954,161.0000,52,54
M,S,Drink,Beverages,Pure Juice Beverages,2,Q1,1997,151.5200,61.8826,83.0000,28,28
M,S,Food,Canned Foods,Canned Oysters,2,Q1,1997,27.0300,10.8256,14.0000,5,5
F,M,Drink,Beverages,Pure Juice Beverages,2,Q1,1997,141.1600,53.7073,75.0000,23,24
M,S,Food,Canned Foods,Canned Clams,2,Q1,1997,20.5100,7.1726,11.0000,4,4
M,S,Food,Meat,Meat,2,Q1,1997,106.2500,40.9820,53.0000,18,18
M,S,Food,Frozen Foods,Meat,2,Q1,1997,121.9300,48.3794,47.0000,16,16
M,M,Food,Canned Products,Fruit,2,Q1,1997,71.9100,28.7454,37.0000,10,10
F,S,Food,Canned Foods,Canned Anchovies,2,Q1,1997,45.1300,17.6064,16.0000,6,6
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,2,Q1,1997,103.4700,40.8817,42.0000,13,14
F,S,Food,Seafood,Seafood,2,Q1,1997,122.2200,48.4833,50.0000,18,18
F,M,Non-Consumable,Checkout,Miscellaneous,2,Q1,1997,29.6000,10.8332,12.0000,4,4
M,S,Non-Consumable,Household,Plastic Products,2,Q1,1997,97.1000,41.0545,40.0000,12,12
M,S,Food,Canned Foods,Canned Tuna,2,Q1,1997,84.1800,34.6288,41.0000,14,14
F,M,Drink,Beverages,Hot Beverages,2,Q1,1997,198.8300,79.2580,81.0000,26,28
F,S,Food,Frozen Foods,Pizza,2,Q1,1997,74.6700,28.4562,53.0000,16,17
M,M,Food,Canned Foods,Canned Tuna,2,Q1,1997,44.5800,16.5990,22.0000,6,6
F,M,Food,Frozen Foods,Pizza,2,Q1,1997,116.7100,44.0143,62.0000,19,19
F,M,Non-Consumable,Health and Hygiene,Pain Relievers,2,Q1,1997,237.8400,93.6751,84.0000,24,24
F,M,Non-Consumable,Carousel,Specialty,2,Q1,1997,31.4300,13.5804,16.0000,5,5
M,M,Food,Seafood,Seafood,2,Q1,1997,46.2100,17.4237,28.0000,9,9
M,M,Non-Consumable,Household,Kitchen Products,2,Q1,1997,188.8100,72.9651,77.0000,25,25
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,2,Q1,1997,65.6100,24.6416,40.0000,12,13
M,M,Food,Canned Foods,Canned Oysters,2,Q1,1997,37.7300,15.9079,18.0000,5,5
F,S,Food,Frozen Foods,Frozen Desserts,3,Q1,1997,232.5300,94.9404,116.0000,38,39
M,M,Food,Deli,Side Dishes,3,Q1,1997,107.0500,44.8347,65.0000,20,20
M,M,Drink,Beverages,Carbonated Beverages,3,Q1,1997,118.3000,48.0917,58.0000,18,18
F,M,Non-Consumable,Health and Hygiene,Decongestants,3,Q1,1997,50.3200,20.6002,27.0000,9,9
F,M,Non-Consumable,Household,Cleaning Supplies,3,Q1,1997,119.4800,49.5882,61.0000,20,21
F,M,Food,Produce,Vegetables,3,Q1,1997,833.2200,326.0556,385.0000,106,129
M,M,Food,Canned Foods,Canned Oysters,3,Q1,1997,21.4700,7.7770,10.0000,3,3
M,M,Food,Dairy,Dairy,3,Q1,1997,734.3300,292.7332,324.0000,86,103
M,M,Food,Canned Foods,Vegetables,3,Q1,1997,301.1300,121.4512,124.0000,36,39
M,M,Food,Breakfast Foods,Breakfast Foods,3,Q1,1997,222.6100,89.1266,102.0000,26,28
F,M,Food,Eggs,Eggs,3,Q1,1997,109.1000,45.7129,62.0000,21,21
F,M,Drink,Alcoholic Beverages,Beer and Wine,3,Q1,1997,369.2100,146.2172,162.0000,50,54
M,S,Drink,Beverages,Hot Beverages,3,Q1,1997,248.4800,100.9132,122.0000,33,36
F,S,Food,Produce,Fruit,3,Q1,1997,686.8800,274.5402,299.0000,88,98
M,S,Food,Snacks,Candy,3,Q1,1997,214.7400,88.6578,104.0000,32,35
F,M,Food,Canned Foods,Canned Shrimp,3,Q1,1997,81.4000,32.9072,32.0000,10,10
F,M,Food,Baking Goods,Baking Goods,3,Q1,1997,373.2800,146.5845,189.0000,55,59
F,M,Food,Frozen Foods,Vegetables,3,Q1,1997,272.6800,106.1160,127.0000,39,42
F,M,Food,Canned Products,Fruit,3,Q1,1997,45.9000,17.2620,32.0000,10,10
F,S,Non-Consumable,Household,Paper Products,3,Q1,1997,291.5700,115.4258,133.0000,40,42
F,S,Food,Baking Goods,Jams and Jellies,3,Q1,1997,524.3000,205.0982,274.0000,81,88
M,M,Drink,Beverages,Pure Juice Beverages,3,Q1,1997,115.8300,41.0094,58.0000,19,19
M,M,Food,Canned Foods,Canned Tuna,3,Q1,1997,94.3600,36.2092,44.0000,14,14
F,M,Non-Consumable,Household,Electrical,3,Q1,1997,164.7800,63.8761,77.0000,27,27
F,M,Non-Consumable,Household,Kitchen Products,3,Q1,1997,243.7600,97.0180,117.0000,39,39
M,S,Food,Eggs,Eggs,3,Q1,1997,190.5600,76.9296,91.0000,29,29
M,S,Food,Produce,Fruit,3,Q1,1997,488.4700,194.7705,216.0000,63,71
M,S,Food,Baking Goods,Baking Goods,3,Q1,1997,448.0700,176.1319,240.0000,65,73
F,S,Food,Canned Foods,Canned Anchovies,3,Q1,1997,87.7500,35.0547,35.0000,10,11
F,S,Food,Starchy Foods,Starchy Foods,3,Q1,1997,325.1000,126.5387,141.0000,41,45
M,M,Food,Baking Goods,Baking Goods,3,Q1,1997,335.3500,136.2390,182.0000,53,59
M,M,Food,Seafood,Seafood,3,Q1,1997,44.5100,17.8651,24.0000,9,9
M,S,Food,Baking Goods,Jams and Jellies,3,Q1,1997,439.2700,178.2379,215.0000,63,68
M,S,Food,Starchy Foods,Starchy Foods,3,Q1,1997,260.8500,102.4872,117.0000,37,39
M,M,Food,Snacks,Candy,3,Q1,1997,266.2400,106.5393,144.0000,41,46
M,S,Food,Frozen Foods,Breakfast Foods,3,Q1,1997,215.3400,85.3467,128.0000,33,42
M,S,Non-Consumable,Health and Hygiene,Decongestants,3,Q1,1997,72.1300,28.3294,44.0000,11,13
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,3,Q1,1997,225.1200,90.1292,89.0000,28,29
F,S,Food,Canned Foods,Canned Soup,3,Q1,1997,362.3800,146.3195,194.0000,62,64
M,S,Food,Canned Foods,Vegetables,3,Q1,1997,213.3000,85.7304,96.0000,33,34
F,M,Non-Consumable,Periodicals,Magazines,3,Q1,1997,136.1700,53.9498,70.0000,24,24
F,M,Food,Frozen Foods,Pizza,3,Q1,1997,106.0700,40.3220,57.0000,16,18
M,M,Drink,Beverages,Hot Beverages,3,Q1,1997,140.5500,55.2706,66.0000,20,20
M,M,Food,Baked Goods,Bread,3,Q1,1997,328.4800,131.3544,157.0000,46,53
M,S,Food,Seafood,Seafood,3,Q1,1997,86.1900,35.3002,43.0000,14,14
M,S,Non-Consumable,Household,Cleaning Supplies,3,Q1,1997,190.2800,76.2537,88.0000,27,27
M,M,Food,Canned Foods,Canned Shrimp,3,Q1,1997,53.1600,22.9310,20.0000,6,6
M,S,Food,Frozen Foods,Frozen Entrees,3,Q1,1997,98.1800,37.0322,43.0000,14,14
F,M,Food,Frozen Foods,Breakfast Foods,3,Q1,1997,189.7000,74.9033,114.0000,34,38
F,S,Food,Frozen Foods,Meat,3,Q1,1997,141.3500,58.3826,63.0000,21,21
F,M,Food,Starchy Foods,Starchy Foods,3,Q1,1997,241.2800,96.8078,106.0000,33,34
F,M,Non-Consumable,Health and Hygiene,Cold Remedies,3,Q1,1997,73.1900,30.7963,40.0000,13,14
M,S,Food,Breakfast Foods,Breakfast Foods,3,Q1,1997,128.9300,53.0638,61.0000,22,22
F,S,Food,Snacks,Candy,3,Q1,1997,379.6600,156.2792,199.0000,57,62
F,M,Food,Meat,Meat,3,Q1,1997,41.1400,15.5080,15.0000,4,4
F,S,Food,Deli,Meat,3,Q1,1997,544.2100,225.1578,248.0000,75,81
M,M,Food,Baking Goods,Jams and Jellies,3,Q1,1997,590.9000,238.1621,288.0000,85,92
M,M,Food,Frozen Foods,Pizza,3,Q1,1997,127.0600,54.7702,70.0000,22,22
M,M,Food,Eggs,Eggs,3,Q1,1997,195.4200,76.9204,82.0000,27,28
M,M,Food,Frozen Foods,Frozen Entrees,3,Q1,1997,139.4700,58.4879,63.0000,21,21
M,M,Non-Consumable,Household,Plastic Products,3,Q1,1997,84.4300,32.8953,39.0000,13,13
F,S,Non-Consumable,Household,Kitchen Products,3,Q1,1997,132.1500,53.4063,62.0000,20,20
F,S,Non-Consumable,Periodicals,Magazines,3,Q1,1997,278.1400,112.6276,110.0000,36,37
